id,cefr_level,word,plwords
4332,A1,rats,szczury;szczurów;szczurami;Szczury;szczurach
4333,B2,strictly,ściśle;surowo;poufne;zabrania;wyłącznie
4334,B1,purely,czysto;podobieństwo;przypadkowe;czystej;czysta
4335,A2,mirror,lustro;lustrze;lustra;lusterko;lustrem
4336,B1,deficiency,niedobór;witaminy;witamin;odporności;białka
4337,B2,parallel,równolegle;równoległe;równoległych;równoległy;istniejących
4338,A1,painted,namalował;namalowałem;pomalowane;malowane;pomalował
4339,A1,earliest,najwcześniej;najwcześniejsze;Najwcześniej;najstarszych;najbliższej
4340,B1,colonies,kolonie;kolonii;koloniach;koloni;Kolonie
4341,A1,seventh,siódmej;siódmy;siódmego;siódmym;siódmą
4342,A1,fun,Bawcie;ubaw;Baw;Miłej;zabawnie
4343,B2,subdivision,osiedla;działką;działki;Osiedle;Podział
4344,B2,walker,Walker;Walkera;Walkerem;wyprowadzacza;linoskoczek
4345,B1,harris,
4346,B2,hunting,polowanie;polowania;polowaniu;poluje;łowów
4347,B1,comply,Niewykonalne;podporządkować;zastosować;zastosuje;zgodzimy
4348,A1,sleep,śpij;Prześpij;wyspać;Śpij;śpię
4349,B1,discourse,Wszakże;dyskusję;debacie;wypowiedzi;uczciwość
4350,A2,visitors,gości;odwiedzających;odwiedzin;odwiedzający;Przybysze
4351,B1,ben,Bena;ben;Benem;Benowi;Benie
4352,A2,pleasant,przyjemne;przyjemny;przyjemna;przyjemnych;przyjemnego
4353,A2,back,Wrócę;wracaj;Wracaj;wróciła;wracam
4354,A1,drama,dramat;dramatu;dramaty;dramacie;Dramat
4355,A2,sake,sake;wzgląd;nędzy;kurwy;mać
4356,A1,flower,kwiat;kwiatek;kwiatka;kwiatu;kwiatem
4357,B1,encountered,napotkaliśmy;napotkał;napotkali;natknęliśmy;napotkałem
4358,B2,dear,drodzy;Ojej;drogie;kochany;kochana
4359,B1,inter,
4360,B2,fate,los;fatum;losem;losie;losu
4361,B1,ordinance,rozporządzenie;zarządzenie;Rozporządzenie;artylerii;rozporządzenia
4362,B1,earl,Earl;hrabią;hrabiego;hrabia;Earla
4363,B1,majesty,majestat;wysokość;majestatu;majestacie;mości
4364,B1,retain,zachowują;zatrzyma;ciepło;zachować;utrzymać
4365,B1,sole,wyłączną;sole;podeszwa;podeszwie;jedynego
4366,B1,negligence,zaniedbanie;zaniedbania;niedbalstwo;zaniedbań;niedbalstwa
4367,A1,dad,tacie;tatę;tatą;Tata;ojcu
4368,B1,attempt,próbą;Próba;próba;zamachu;zamach
4369,A2,destroy,Zniszczę;zniszcz;zniszczę;zniszczysz;zniszczymy
4370,B1,victims,ofiarami;ofiarach;Ofiary;ofiarom;ofiar
4371,A1,ears,uszy;uszu;uszami;Zamieniam;Uszy
4372,A2,bush,buszu;krzak;bawełnę;krzakach;krzaki
4373,B2,provinces,prowincji;prowincje;prowincję;północne;Birmy
4374,A2,fails,zawiedzie;zawodzi;upadnie;zawiódł;powiedzie
4375,B1,scattered,rozrzucone;rozproszone;porozrzucane;rozproszonych;rozproszeni
4376,B1,margaret,
4377,B1,coordination,koordynacji;koordynację;koordynacja;refleks;Koordynacji
4378,B1,pregnancy,ciąża;ciążę;ciążowe;ciąży;hormony
4379,B1,vietnam,
4380,A1,writings,pisma;pismach;pism;napisów;zapiski
4381,B2,tumor,guz;guza;Guz;guzem;nowotwór
4382,A1,bath,kąpiel;kąpieli;wykąpać;Kąpiel;kąpielą
4383,B1,exemption,zwolnienie;Zwolnienie;zwolnienia;zwolnieniem;zaświadczenie
4384,A2,handled,poradziłeś;poradziłaś;zająłem;załatwione;zajmował
4385,B1,morgan,
4386,B1,isbn,
4387,A2,illegal,nielegalne;nielegalnego;nielegalnych;nielegalny;nielegalna
4388,B2,fraud,oszustwo;oszustwa;oszustem;oszustwem;oszust
4389,B1,victoria,
4390,B2,dimension,wymiaru;wymiar;wymiarze;wymiarem;słuchem
4391,A2,votes,głosy;głosów;przeliczyć;Odczytam;głosami
4392,A2,throw,wyrzucę;rzut;wrzucić;rzucać;wyrzucić
4393,B1,format,formacie;formatu;debaty;formę;bla
4394,A2,brand,marka;marki;markę;nowiutki;znak
4395,B2,transmitted,transmitowany;przenoszony;przenoszona;przekazywane;przekazane
4396,B1,th,th;warto;warte;września;1
4397,B1,deposited,zdeponowane;zdeponował;wpłacił;złożone;depozyt
4398,A1,friday,piątek;piątku;piątkową;piątkowy;Piętaszku
4399,B1,un,un;peu;dos;Un;momento
4400,B1,experience,doświadczenie;doświadczenia;doświadczeniem;doświadczyć;doświadczeniu
4401,B2,implies,sugeruje;zakłada;nazwa;wynika;zrozumienia
4402,B1,tends,tendencję;tendencje;skłonność;skłania;skłonności
4403,B2,altered,zmieniony;zmienione;zmieniona;zmieniono;genetycznie
4404,B2,complexity,złożoności;zawiłości;złożonej;złożone;złożony
4405,A2,happiness,szczęściu;szczęściem;szczęścia;Szczęście;Życzę
4406,B1,dozen,tuzin;tuziny;Tuzin;tuzinów;kilkunastu
4407,A1,hat,kapelusz;kapelusza;czapka;czapkę;kapeluszu
4408,A2,buried,pochowany;pochowana;pochowano;pogrzebany;zakopane
4409,B1,kennedy,
4410,B2,gods,bogów;Bogowie;bogowie;bogami;bogom
4411,A1,stones,kamienie;kamieni;kamieniami;Kamienie;kamieniach
4412,B1,satellite,satelity;satelita;satelitą;satelitarną;satelicie
4413,B1,pressed,goni;wcisnąłem;nacisnął;wcisnął;garnitur
4414,A1,boxes,pudeł;pudła;pudełek;pudełkach;pudełka
4415,A1,colors,kolory;kolorów;kolorach;Kolory;barwy
4416,A2,exhibition,wystawę;wystawa;wystawy;wystawie;Wystawa
4417,A1,hurt,krzywdź;ranna;skrzywdzę;boleć;bolało
4418,B1,frederick,
4419,B2,objective,obiektywny;obiektywna;obiektywne;obiektywnym;obiektywną
4420,B1,f,kur;k;f;F;{
4421,B1,priest,księdzem;księdza;ksiądz;Ksiądz;kapłan
4422,A2,soldier,żołnierzem;żołnierz;żołnierzu;żołnierza;Żołnierz
4423,B1,civilian,cywilem;cywila;cywil;cywilnych;cywilne
4424,B1,tiny,maleńkie;malutkie;malutkim;malutkich;malutką
4425,B1,uncertainty,niepewności;niepewność;niepewnością;Niepewność;niepewnych
4426,A1,coat,płaszcz;płaszcza;płaszczu;płaszczem;Płaszcz
4427,A2,anywhere,gdziekolwiek;wybieram;wybiera;Nigdzie;nigdzie
4428,A2,humans,ludziach;wśród;ludziom;ludźmi;Ludzie
4429,A1,township,parafią;osada;Narrator;miasteczka;okręgu
4430,A1,doctors,lekarze;lekarzy;Lekarze;lekarzami;lekarzom
4431,B1,ranging,począwszy;sterowanych;wysypką;poczynając;wachlarz
4432,A2,addresses,adresy;adresów;adresami;Adresy;IP
4433,B2,flesh,powierzchowna;osobie;Ciało;We;ciałem
4434,B2,influence,wpływ;wpływy;wpływów;wpływać;wpływu
4435,B1,rotation,obrotu;obrót;obroty;dyżurze;osi
4436,A2,lawyers,prawników;prawnicy;prawnikami;Prawnicy;prawnikom
4437,B1,premium,premię;składki;kanały;wagę;jakości
4438,A2,accidents,wypadki;wypadków;wypadkach;wypadkami;Wypadki
4439,B2,exceeding,oczekiwania;przekraczające;przekracza;najśmielsze;Przekraczasz
4440,B1,widespread,powszechne;rozpowszechniony;powszechnej;powszechną;rozległy
4441,B2,throat,gardło;gardle;gardła;poderżnął;gardłem
4442,B1,somehow,Jakoś;cudem;sposobem;jakoś;jakimś
4443,B2,facilitate,ułatwić;ułatwi;umożliwić;ułatwienie;ułatwiać
4444,A2,advised,doradził;Poradziłem;poradził;zaleca;/Uwaga
4445,B1,correction,Poprawka;korektę;poprawka;kursu;korekty
4446,A1,cried,płakałam;płakał;płakałem;płakała;Płakałam
4447,B1,defects,wady;wad;wadami;wrodzone;defektami
4448,A1,pairs,par;parach;parami;pary;pończoch
4449,B1,nutrition,
4450,B1,sweden,
4451,B2,implemented,
4452,B2,threatened,groził;Groził;zagroził;groziła;zagrożony
4453,B2,capability,odpalenia;potencjału;potencjał;rakiety;zdolność
4454,B1,influences,
4455,B1,proud,dumny;dumna;dumni;dumnym;dumne
4456,B2,investigate,zbadania;zbadać;badać;dochodzenia;dochodzenie
4457,B1,emission,
4458,B2,worship,czcić;czczą;kultu;wielbią;kult
4459,B1,brick,cegłą;cegły;cegłę;cegle;Cegła
4460,A1,repeat,Powtarzam;powtórzyć;powtarzaj;/Powtarzam;powtórz
4461,A1,guess,zgadnij;zgadnę;Domyślam;Zgaduję;Sądzę
4462,A2,oak,dąb;dębu;dębem;dębowe;Dąb
4463,B2,illustrations,ilustracje;ilustracji;scenografa;rysunki;czytałaś
4464,B2,assured,zapewnił;Zapewniono;zapewniał;zapewniła;Zapewniłem
4465,A2,crossed,skrzyżowały;Przeszło;skrzyżowane;przekroczyli;przekroczyliśmy
4466,B1,crystal,kryształ;kryształu;Kryształ;kryształowe;kryształowej
4467,B2,servants,służących;sługami;słudzy;sług;służący
4468,B1,rolling,Kręcimy;rolling;kręcimy;kręcić;Kamera
4469,A2,essay,esej;eseju;wypracowanie;esejem;wypracowania
4470,B1,lab,laboratorium;Laboratorium;pracowni;próbki;DNA
4471,B1,thy,twą;twych;przyjdź;twej;Pobłogosław
4472,B1,equality,równości;równość;równouprawnienie;Równość;równością
4473,B2,applicants,kandydatów;chętnych;podań;kandydaci;kandydatami
4474,B1,neighborhood,sąsiedztwie;okolica;sąsiedztwo;sąsiedztwa;dzielnica
4475,B1,empirical,
4476,B1,loop,pętli;pętlę;pętla;Pętla;pętle
4477,B1,jim,Jim;Jima;Jimem;Jimowi;Clancy
4478,B1,fair,fair;sprawiedliwe;niesprawiedliwe;uczciwe;nieuczciwe
4479,B1,worthy,godzien;godny;godnym;godna;godni
4480,A2,receives,otrzymuje;przyjmuje;Otrzymuje;otrzyma;puls
4481,B1,cargo,ładunek;ładowni;ładunku;ładunkiem;ładownię
4482,B1,gordon,
4483,B1,establishments,lokalach;lokali;placówek;przybytki;Właściciele
4484,B1,reliability,wiarygodności;niezawodności;wiarygodność;race;niezawodne
4485,A1,forgotten,zapomniane;zapomniany;zapomniana;zapomniałeś;Zapomniałeś
4486,B1,chiefly,głównie;polskich;mianowicie;dolnej;mniemanie
4487,B1,whereby,jednemu;wiecznego;któremu;swego;pacjenta
4488,B1,ranges,pasma;łańcuchów;łańcuchy;kontynentów;waha
4489,B2,audit,rewizję;Federalnej;kontrola;ksiąg;księgowości
4490,A1,gifts,prezenty;prezentów;darów;podarunki;dary
4491,B2,label,wytwórni;wytwórnia;wytwórnię;etykietę;etykiecie
4492,A2,reactor,reaktor;reaktora;Reaktor;reaktorze;reaktorem
4493,A1,eleven,jedenaście;jedenastu;jedenastej;jedenastą;jedenasta
4494,B1,declined,odrzucona;odmówił;odmówiła;komentarza;odmówiłem
4495,A2,awards,nagród;nagrody;rozdaniu;nagrodami;rozdania
4496,A2,atoms,atomy;atomów;atomami;Atomy;elektrony
4497,A1,ladies,paniom;pań;paniami;panienki;damskiej
4498,B2,initiated,rozpoczęte;rozpoczęty;uruchomiona;Rozpoczęto;zapoczątkował
4499,B1,mechanics,mechaniki;mechaników;mechanika;kwantowa;mechanice
4500,B1,muscles,mięśnie;mięśni;muskuły;Mięśnie;mięśniami
4501,A1,cloud,chmura;chmurze;chmurę;chmurą;Chmura
4502,B1,jane,Patrick;Marty;Jane;żadnej;Mary
4503,B2,navigation,nawigacji;nawigację;nawigacyjne;nawigacją;nawigacyjny
4504,B1,sphere,kuli;sferze;kula;sfery;sferę
4505,A2,referring,odnosisz;odnosi;Chodziło;chodziło;Mówisz
4506,B2,anticipated,przewidziałem;przewidywaliśmy;przewidział;Przewidziałem;przewidywałem
4507,A2,zones,strefy;strefach;czasowych;Strefy;obszarów
4508,B1,chloride,chlorku;potasu;sodu;wapnia;etylu
4509,A1,yesterday,wczorajsze;wczorajszy;przedwczoraj;wczorajszym;wczorajszego
4510,B1,peculiar,osobliwe;osobliwy;osobliwie;osobliwa;osobliwym
4511,B1,alabama,Alabamy;Alabamie;Alabama;carolina;Pochodzę
4512,A1,smoke,dym;dymu;palę;dymem;Dym
4513,A1,players,graczy;gracze;graczami;Gracze;graczom
4514,A2,prefer,Wolę;Wolimy;Preferuję;wolimy;Wolisz
4515,B1,monitor,monitor;monitorze;Monitor;monitorowania;śledzić
4516,A2,modes,tryby;trybach;zaprzestają;tryb;podziałów
4517,B1,attachment,przywiązanie;przywiązania;przywiązany;przywiązana;emocjonalnego
4518,B1,ethical,etyczne;etycznych;etyki;nieetyczne;etycznym
4519,B2,justify,usprawiedliwić;usprawiedliwiać;uzasadnić;usprawiedliwia;usprawiedliwiasz
4520,B1,poland,Polsce;Polski;Polska;polski;rozmówcy
4521,B1,filling,wypełnia;Zastępuję;plomba;wypełniając;zastępuję
4522,A1,describing,opisujesz;opisuje;opisywał;opisujące;opisywać
4523,B1,streams,strumienie;strumieni;strumieniach;strumyki;potoki
4524,B1,households,gospodarstw;domowych;rody;gospodarstwach;jednako
4525,B1,receiver,odbiornik;odbiornika;odbiornikiem;skrzydłowego;skrzydłowy
4526,A2,consisted,składała;składał;składało;polegała;przepłynęła
4527,B1,tissues,chusteczki;chusteczek;tkanek;tkanki;tkankach
4528,B1,aviation,lotnictwa;lotnictwo;lotnictwie;lotniczym;lotniczy
4529,B1,reconstruction,rekonstrukcję;rekonstrukcji;rekonstrukcja;Rekonstrukcja;odbudowy
4530,B1,configuration,konfiguracji;konfiguracja;ustawienie;IP;kształtu
4531,B1,specialized,specjalistycznego;wyspecjalizowane;Specjalizował;specjalistyczne;specjalizuje
4532,B1,madison,
4533,A1,fight,walcz;Walka;bójkę;walczysz;walczą
4534,A2,comfortable,wygodnie;komfortowo;Wygodnie;wygodniej;wygodne
4535,B1,notwithstanding,pomijając;Pomijając;werdyktu;Niezależnie;Pomimo
4536,B1,lift,podwiezienie;Podrzucić;Podwieźć;Podwiozę;podwózkę
4537,A2,tour,tournee;trasę;tournée;zwiedzanie;trasa
4538,A2,wool,wełny;wełna;wełnę;wełnianą;wełniane
4539,A2,reflects,odzwierciedla;odbija;odbije;świadczy;Lustro
4540,B2,gear,bieg;biegów;Sprzęt;biegu;podwozie
4541,A2,battery,bateria;baterię;baterii;akumulator;Bateria
4542,B1,simon,
4543,B2,philosophical,filozoficzne;filozoficzną;filozoficznie;filozofii;filozofem
4544,B2,assurance,zapewnienia;zapewnienie;zapewnieniem;gwarancję;gwarancji
4545,A2,parish,parafii;parafia;parafię;Parafia;parafią
4546,A2,sending,Wysyłam;Wysyłamy;Wysyłają;wysyłam;wysyłanie
4547,B1,multi,
4548,B1,appreciation,uznania;uznanie;wdzięczności;docenia;docenić
4549,B1,single,singlem;pojedynczy;samotną;samotna;samotny
4550,A2,choices,wyborów;wybory;dokonujemy;dokonywać;wyborami
4551,B1,utah,Utah;anty-poligamiczne;plucia;Salt;Kobiet
4552,A1,palace,pałacu;pałac;Pałac;pałacem;Pałacu
4553,B2,territories,terytoria;terytoriów;terytoriach;tereny;terenów
4554,B1,inch,cal;centymetr;calu;centymetra;cala
4555,A1,messages,wiadomości;wiadomościami;Wiadomości;sekretarce;wiadomościach
4556,A2,unnecessary,niepotrzebne;niepotrzebnego;niepotrzebnych;zbędne;niepotrzebna
4557,B1,spatial,
4558,B1,dealers,sprzedawców;Handlarze;dealerzy;handlarzami;dilerami
4559,B1,edges,krawędzie;krawędziach;brzegi;brzegach;Krawędzie
4560,A1,bottle,butelkę;butelka;butelce;butelką;buteleczkę
4561,B1,prosecution,Oskarżenie;Oskarżyciel;oskarżyciel;oskarżyciela;oskarżeniu
4562,B2,discharged,wypisany;wypisana;zwolniony;dyscyplinarnie;wypiszą
4563,A1,thrown,wyrzucona;wyrzucono;wyrzucony;wyrzucili;wyrzucił
4564,B1,pittsburgh,Pittsburgh;najgorętszych;Pittsburghu;Pittsburgha;Pittsburga
4565,A2,guns,pistolety;spluwy;pistoletów;maszynowe;karabinów
4566,B1,livestock,inwentarz;inwentarza;bydło;bydłem;bydła
4567,A2,presently,obecnie;Niebawem;Obecnie;niebawem;aktualnie
4568,B1,reservoir,zbiornika;zbiornik;zbiorniku;Zbiornik;zbiornikiem
4569,B1,deny,zaprzeczyć;zaprzeczać;zaprzeczaj;zaprzeczę;zaprzeczam
4570,A2,programmes,programy;programów;programami;teatralnych;BBC
4571,A1,ride,przejażdżka;podwózkę;podwiezienie;Podwieźć;konno
4572,A2,rays,promienie;gamma;promieni;Promienie;promieniami
4573,A2,mobile,mobilny;przenośny;komórkowych;komórkowe;dowodzenia
4574,A1,shoes,buty;Buty;butami;butach;butów
4575,A2,shops,sklepy;sklepów;sklepach;Sklepy;sklepami
4576,B2,certification,
4577,A1,rat,szczur;szczura;szczurem;szczurze;Szczur
4578,B2,genuine,autentyczny;autentyczne;szczere;oryginalny;oryginalne
4579,B2,arch,łuk;łuku;łukiem;Łuk;aorty
4580,B2,contractors,wykonawców;wykonawcy;wykonawcami;przedsiębiorców;przedsiębiorcy
4581,B1,morris,
4582,B1,oxide,
4583,B1,analyzed,Przeanalizowałem;analizie;analizowane;Przeanalizowałam;przeanalizował
4584,B2,verse,wers;werset;zwrotkę;zwrotka;Rozdział
4585,A2,nurses,pielęgniarki;pielęgniarek;Pielęgniarki;pielęgniarkami;pielegniarki
4586,A2,deals,umów;układów;układy;zawieram;handluje
4587,B1,campbell,Campbell;Melanie;Holdena;Porwanie;Artura
4588,B1,prize,nagroda;nagrodą;pocieszenia;nagrodzie;Nagroda
4589,B1,capture,uchwycić;schwytać;pojmać;schwytania;schwytanie
4590,A1,lessons,lekcje;Lekcje;lekcji;lekcjami;lekcjach
4591,B2,assure,Zapewniam;zapewniam;zapewnić;mocy;Cię
4592,B2,constraints,ograniczeń;ograniczenia;ograniczeniami;przymusu;zastrzeżenia
4593,A1,kings,królów;królowie;królami;króle;króli
4594,A1,lesson,lekcja;lekcją;nauczka;Lekcja;lekcję
4595,A1,habits,nawyki;nawyków;zwyczaje;nawykach;przyzwyczajenia
4596,B1,organs,organy;organów;narządy;narządów;Organy
4597,B1,generate,wygenerować;generować;wytwarzać;wytworzyć;wytwarzają
4598,B1,restoration,renowacji;przywrócenie;przywrócenia;renowację;odnowienie
4599,A2,dressed,ubrany;ubrana;Ubieraj;Ubierz;przebrany
4600,B1,deeper,głębiej;głębsze;głębszy;głębszego;głębsza
4601,B2,detected,Wykryto;wykrył;wykryto;wykryte;wykryty
4602,B1,inst,odp;5-tego;nawiasy;zapoznaliśmy;guwernantki
4603,A2,tied,przywiązany;przywiązana;związał;remis;związani
4604,A1,lunch,lunch;lunchu;lunchem;lancz;obiadu
4605,A1,step,krokiem;stopień;Krok;kroku;odsunąć
4606,A1,shorter,krótsze;krótsza;niższy;krótszy;krócej
4607,A1,exercises,ćwiczenia;ćwiczeń;Ćwiczenia;ćwiczeniami;ćwiczeniach
4608,B1,pope,papieża;papież;papieżem;Papież;Pope
4609,A1,visits,wizyt;wizyty;odwiedza;wizytach;wizytami
4610,B1,div,
4611,A2,sentences,zdania;zdań;wyroki;skazuje;wyroków
4612,B2,outcomes,
4613,B2,testified,zeznał;zeznawał;zeznała;Zeznał;zeznawała
4614,B1,phys,
4615,A2,passengers,pasażerów;pasażerowie;pasażerami;pasażerom;Pasażerowie
4616,B1,southeast,południowy;południowo-wschodnim;południowy-wschód;południowo-wschodniego;południowo-wschodnią
4617,B1,lung,płuco;płuc;płuca;zapadnięte;przebite
4618,B1,trail,szlaku;szlak;szlakiem;Szlak;tropie
4619,A1,habit,nawyk;zwyczaj;zwyczaju;przyzwyczajenia;nałóg
4620,B1,asset,atutem;atut;nabytek;nabytkiem;aktywem
4621,A1,subjected,poddany;poddana;narażony;poddano;poddane
4622,B2,hardware,sprzęcie;Sprzęt;żelaznym;żelaznego;komputerowego
4623,B1,honest,uczciwym;uczciwa;szczerą;uczciwy;szczere
4624,B1,railroads,kolejowe;koleje;tory;Koleje;kolejowych
4625,A2,contacts,kontakty;kontaktów;kontaktami;soczewki;kontaktach
4626,B1,disclosure,ujawnienie;ujawnienia;szczerości;szczerość;jasności
4627,B1,organisms,organizmy;organizmów;organizmami;organizmach;jednokomórkowe
4628,A2,symbols,symbole;symboli;symbolami;Symbole;symbolem
4629,B2,inside,wnętrza;Wejdź;wewnątrz;środka;wejść
4630,A1,stepped,nadepnął;wkroczył;Wyszedł;minę;stanął
4631,A2,elderly,starszych;podeszłym;starszymi;starsi;Starsi
4632,B1,meanwhile,tymczasem;międzyczasie;Tymczasem;/Tymczasem;czasie
4633,A2,fought,Walczyłem;walczyłem;Walczyliśmy;Walczył;walczyłeś
4634,A1,bones,kościach;Kości;kośćmi;kości;złamanych
4635,B1,constitutes,stanowi;definicję;uznać;składa;zagrożenie
4636,B1,rod,pręt;wędkę;wędka;Rod;prętem
4637,B1,nelson,Nelson;Nelsona;Nelsonem;chwyt;Podwójny
4638,A2,friendship,przyjaźń;przyjaźni;przyjaźnią;Przyjaźń;początek
4639,B1,distinguish,odróżnić;rozróżnić;wyróżnić;odróżniać;odróżni
4640,A2,descriptions,opisy;opisów;opisami;Opis;rysopis
4641,B1,freely,swobodnie;dobrowolnie;poruszać;otwarcie;darmo
4642,B1,strike,strajk;strajku;strike;Strajk;głodowy
4643,A1,codes,kody;kodów;Kody;kodami;kodach
4644,B2,sectors,sektorach;sektor;kluczowych;sektora;sektorze
4645,B1,zinc,
4646,B2,innovation,innowacji;wynalazek;Innowacja;największa;rozwoju
4647,A1,dreams,sny;snach;dreams;marzeniami;marzeniach
4648,A1,wars,wojen;wojnach;wojnami;Wojny;Wojna
4649,A2,anne,Boleyn;Anne;Anna;Anno;Anny
4650,A2,apartment,Mieszkanie;mieszkaniem;apartamencie;apartamentu;apartament
4651,A1,starts,rozpoczyna;Zaczyna;zaczynają;zaczną;zacznie
4652,B2,evaluated,
4653,B1,aimed,wycelowane;celowałem;wymierzone;Celowałem;wycelował
4654,B2,female,kobiecego;kobiecej;żeńskiej;kobiecy;kobiece
4655,B1,passion,pasja;pasji;pasję;pasją;namiętność
4656,B2,illustration,ilustracja;ilustrację;ilustracji;iIustrację;nieomylności
4657,A2,repairs,naprawy;napraw;naprawę;Naprawy;naprawach
4658,B1,robinson,
4659,B1,vacuum,odkurzacz;próżni;odkurzacza;próżnia;odkurzacze
4660,B2,polish,paznokci;lakier;lakieru;wypolerować;polerować
4661,B1,urged,Nalegałem;nalegała;wychodźcie;proszony;c
4662,B2,purchasing,kupując;zakupem;zakupu;zaopatrzeniem;kupnem
4663,A2,stayed,pozostał;zostałaś;zostałam;Zostałem;zostałeś
4664,B1,expand,rozszerzyć;poszerzyć;horyzonty;rozszerzać;rozwinąć
4665,A2,directory,katalogu;katalog;spisie;Listę;spis
4666,B1,guaranteed,gwarantowane;gwarantowana;gwarantowany;zagwarantowane;zagwarantował
4667,B1,rely,polegać;polegają;polegamy;polegam;zaszkodzić
